method,surfaceIfs,nestedIfs,surfaceSwitches,nestedSwitches,surfaceFors,nestedFors,surfaceForEachs,nestedForEachs,surfaceWhiles,nestedWhiles,surfaceDos,nestedDos,iterativeStmts,conditionalStmts
org.junit.runner.FilterFactories.createFilterFactory(Class<?extendsFilterFactory>),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.runners.model.FrameworkMember.self(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit.extensions.RepeatedTest.run(TestResult),0,1,0,0,1,0,0,0,0,0,0,0,1,1
org.junit.internal.runners.TestClass.getBefores(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.runner.Result.wasSuccessful(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.experimental.theories.ParameterSignature.hasAnnotation(Class<?extendsAnnotation>),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.experimental.theories.internal.Assignments.potentialsForNextUnassigned(),1,0,0,0,0,0,0,0,0,0,0,0,0,1
junit.framework.ComparisonCompactor.compactString(String),2,0,0,0,0,0,0,0,0,0,0,0,0,2
org.junit.experimental.theories.internal.AllMembersSupplier.getValueSources(ParameterSignature),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.runners.JUnit4ClassRunner.testAnnotations(Method),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.Assert.assertTrue(boolean),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.runners.model.NoGenericTypeParametersValidator.validateNoTypeParameterOnParameterizedType(ParameterizedType,List<Throwable>)",0,0,0,0,0,0,1,0,0,0,0,0,1,0
org.junit.experimental.max.MaxCore.run(Class<?>),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.runner.FilterFactories.createFilterFactory(String),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.rules.ErrorCollector.checkSucceeds(Callable<T>),0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit.textui.ResultPrinter.elapsedTimeAsString(long),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.internal.ComparisonCriteria.arrayEquals(String,Object,Object)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.Assert.fail(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.runner.Request.method(Class<?>,String)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.matchers.StacktracePrintingMatcher.describeTo(Description),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.runners.TestMethod.isIgnored(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"junit.framework.TestResult.addError(Test,Throwable)",0,0,0,0,0,0,1,0,0,0,0,0,1,0
org.junit.experimental.categories.Categories.createSet(Class<?>[]),1,1,0,0,0,0,1,0,0,0,0,0,1,2
org.junit.experimental.theories.internal.Assignments.isComplete(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.Assert.assertTrue(String,boolean)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.junit.runners.model.TestClass.getAnnotation(Class<T>),1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.junit.experimental.results.PrintableResult.failureCount(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.Assert.formatClassAndValue(Object,String)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.runner.Request.sortWith(Comparator<Description>),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.runner.Description.getAnnotations(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.runners.model.EachTestNotifier.addMultipleFailureException(MultipleFailureException),0,0,0,0,0,0,1,0,0,0,0,0,1,0
junit.runner.BaseTestRunner.getPreferences(),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"junit.framework.TestCase.assertEquals(String,Object,Object)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.runners.ParentRunner.isIgnored(T),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.experimental.max.MaxCore.run(Request,JUnitCore)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.runners.model.EachTestNotifier.fireTestSuiteFinished(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.runners.BlockJUnit4ClassRunner.validateMethods(List<Throwable>),0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit.framework.Assert.failSame(String),0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit.framework.TestCase.tearDown(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.experimental.max.MaxHistory.putTestDuration(Description,long)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.runners.parameterized.BlockJUnit4ClassRunnerWithParameters.classBlock(RunNotifier),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.rules.RuleChain.apply(Statement,Description)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.runners.JUnit4ClassRunner.testName(Method),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.runners.parameterized.TestWithParameters.toString(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit.framework.ComparisonCompactor.compact(String),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"junit.framework.Assert.assertSame(Object,Object)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"junit.framework.TestCase.assertEquals(double,double,double)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.runners.model.EachTestNotifier.fireTestSuiteStarted(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.rules.ExpectedException.expect(Class<?extendsThrowable>),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.experimental.max.MaxCore.storedLocally(File),0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit.extensions.TestDecorator.basicRun(TestResult),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.runners.model.NoGenericTypeParametersValidator.validateNoTypeParameterOnGenericArrayType(GenericArrayType,List<Throwable>)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.ArrayComparisonFailure.toString(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.runners.model.NoGenericTypeParametersValidator.validateNoTypeParameterOnWildcardType(WildcardType,List<Throwable>)",0,0,0,0,0,0,2,0,0,0,0,0,2,0
org.junit.internal.runners.MethodRoadie.runTestMethod(),0,1,0,0,0,0,0,0,0,0,0,0,0,1
junit.framework.Assert.fail(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit.framework.JUnit4TestCaseFacade.toString(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.rules.ExpectedExceptionMatcherBuilder.add(Matcher<?>),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.runners.JUnit4ClassRunner.getTestClass(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.runners.ClassRoadie.runBefores(),0,0,0,0,0,0,0,1,0,0,0,0,1,0
org.junit.experimental.results.PrintableResult.testResult(Request),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.Assert.assertNull(Object),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.experimental.theories.internal.ParameterizedAssertionError.hashCode(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.Throwables.initGetSuppressed(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.runners.model.FrameworkMethod.getDeclaringClass(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit.textui.TestRunner.start(String[]),1,2,0,0,1,0,0,0,0,0,0,0,1,3
org.junit.runners.parameterized.BlockJUnit4ClassRunnerWithParameters.validateConstructor(List<Throwable>),1,0,0,0,0,0,0,0,0,0,0,0,0,1
junit.framework.Assert.assertFalse(boolean),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.ComparisonCriteria.isArray(Object),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.runner.Description.childlessCopy(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.runners.model.EachTestNotifier.addFailure(Throwable),1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.junit.runners.parameterized.BlockJUnit4ClassRunnerWithParameters.createTestUsingConstructorInjection(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.runners.TestMethod.getBefores(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.runners.rules.RuleMemberValidator.isRuleType(FrameworkMember<?>),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.runners.JUnit4ClassRunner.getTestMethods(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.experimental.results.ResultMatchers.isSuccessful(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.rules.TestWatcher.startingQuietly(Description,List<Throwable>)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.ComparisonCriteria.componentTypeName(Class<?>),1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.junit.runner.JUnitCore.run(Class<?>...),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.experimental.ParallelComputer.getRunner(RunnerBuilder,Class<?>)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.TextListener.testFailure(Failure),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.TextListener.testStarted(Description),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.internal.runners.rules.RuleMemberValidator.validateMember(FrameworkMember<?>,List<Throwable>)",0,0,0,0,0,0,1,0,0,0,0,0,1,0
junit.runner.BaseTestRunner.readPreferences(),0,1,0,0,0,0,0,0,0,0,0,0,0,1
org.junit.runner.JUnitCommandLineParseResult.parseParameters(String[]),0,0,0,0,0,0,1,0,0,0,0,0,1,0
org.junit.experimental.results.FailureList.result(),0,0,0,0,0,0,1,0,0,0,0,0,1,0
org.junit.Assume.assumeTrue(boolean),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.experimental.theories.internal.Assignments.assignNext(PotentialAssignment),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.matchers.ThrowableMessageMatcher.describeTo(Description),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.management.ReflectiveThreadMXBean.getThreadCpuTime(long),1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.junit.internal.runners.MethodValidator.validateMethodsForDefaultRunner(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.experimental.theories.internal.ParameterizedAssertionError.stringValueOf(Object),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.Assert.assertEquals(String,double,double)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit.framework.TestCase.toString(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.runner.Result.writeObject(ObjectOutputStream),0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit.textui.ResultPrinter.printErrors(TestResult),0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit.framework.JUnit4TestAdapter.filter(Filter),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.builders.IgnoredClassRunner.getDescription(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.experimental.max.MaxCore.run(Request),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.experimental.theories.internal.AllMembersSupplier.getStaticFieldValue(Field),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.Assert.assertArrayEquals(byte[],byte[])",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.Assert.assertArrayEquals(String,Object[],Object[])",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.runner.Description.createTestDescription(String,String,Annotation...)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.experimental.theories.internal.AllMembersSupplier.addMultiPointFields(ParameterSignature,List<PotentialAssignment>)",0,0,0,0,0,0,1,0,0,0,0,0,1,0
"org.junit.internal.matchers.ThrowableMessageMatcher.describeMismatchSafely(T,Description)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.Assert.assertFalse(boolean),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.rules.TestWatcher.starting(Description),0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit.framework.TestCase.run(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit.framework.AssertionFailedError.defaultString(String),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.rules.ErrorCollector.checkThrows(Class<?extendsThrowable>,ThrowingRunnable)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.rules.Timeout.createFailOnTimeoutStatement(Statement),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.Assert.assertNotNull(String,Object)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.runner.JUnitCommandLineParseResult.errorReport(Throwable),0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit.framework.TestSuite.addTestSuite(Class<?extendsTestCase>),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"junit.framework.TestCase.assertEquals(String,int,int)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"junit.framework.Assert.assertEquals(String,float,float,float)",2,0,0,0,0,0,0,0,0,0,0,0,0,2
"org.junit.Assume.assumeTrue(String,boolean)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.junit.runner.Result.getAssumptionFailureCount(),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.junit.Assert.floatIsDifferent(float,float,float)",2,0,0,0,0,0,0,0,0,0,0,0,0,2
"junit.textui.TestRunner.runSingleMethod(String,String,boolean)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit.runner.BaseTestRunner.showStackRaw(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.internal.matchers.StacktracePrintingMatcher.describeMismatchSafely(T,Description)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit.framework.Assert.assertTrue(boolean),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.rules.Timeout.millis(long),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.experimental.theories.internal.Assignments.nextUnassigned(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit.framework.ComparisonCompactor.computeCommonSuffix(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.runners.model.FrameworkField.getAnnotations(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"junit.runner.BaseTestRunner.getPreference(String,int)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.junit.rules.TemporaryFolder.before(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.Assert.assertNotNull(Object),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.Assert.assertEquals(double,double,double)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.experimental.theories.Theories.validateConstructor(List<Throwable>),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.runners.JUnit4ClassRunner.getName(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit.textui.ResultPrinter.printHeader(long),0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit.framework.JUnit4TestAdapter.toString(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.Assert.assertNotEquals(String,Object,Object)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.junit.internal.runners.TestClass.isShadowed(Method,List<Method>)",0,1,0,0,0,0,1,0,0,0,0,0,1,1
"org.junit.experimental.theories.Theories.validateParameterSupplier(Class<?extendsParameterSupplier>,List<Throwable>)",1,1,0,0,0,0,0,0,0,0,0,0,0,2
org.junit.validator.PublicClassValidator.validateTestClass(TestClass),1,0,0,0,0,0,0,0,0,0,0,0,0,1
junit.framework.TestSuite.countTestCases(),0,0,0,0,0,0,1,0,0,0,0,0,1,0
"junit.framework.Assert.assertNotSame(String,Object,Object)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.junit.internal.runners.MethodValidator.validateNoArgConstructor(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"junit.textui.ResultPrinter.print(TestResult,long)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.runners.ClassRoadie.runAfters(),0,0,0,0,0,0,1,0,0,0,0,0,1,0
org.junit.rules.Timeout.seconds(long),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.ArrayComparisonFailure.addDimension(int),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.runners.model.TestClass.getJavaClass(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.experimental.theories.internal.AllMembersSupplier.addArrayValues(ParameterSignature,String,List<PotentialAssignment>,Object)",0,1,0,0,1,0,0,0,0,0,0,0,1,1
org.junit.experimental.theories.Theories.collectInitializationErrors(List<Throwable>),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.matchers.ThrowableCauseMatcher.matchesSafely(T),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.experimental.max.MaxHistory.getTestDuration(Description),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.runners.MethodValidator.validateStaticMethods(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.runners.TestMethod.getTimeout(),1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.junit.experimental.max.MaxCore.getMalformedTestClass(Description),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.runners.model.FrameworkField.getName(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.rules.ExpectedException.failDueToMissingException(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"junit.framework.Assert.assertEquals(String,Object,Object)",2,0,0,0,0,0,0,0,0,0,0,0,0,2
org.junit.experimental.max.MaxHistory.getFailureTimestamp(Description),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.internal.runners.MethodRoadie.runBeforesThenTestThenAfters(Runnable),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.internal.Classes.getClass(String,Class<?>)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.rules.ErrorCollector.verify(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"junit.framework.Assert.assertEquals(String,int,int)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.junit.Assume.assumeNotNull(Object...),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.junit.rules.TestWatcher.skippedQuietly(org.junit.internal.AssumptionViolatedException,Description,List<Throwable>)",0,1,0,0,0,0,0,0,0,0,0,0,0,1
junit.framework.ComparisonCompactor.areStringsEqual(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.ibatis.session.Configuration.newResultSetHandler(Executor,MappedStatement,RowBounds,ParameterHandler,ResultHandler,BoundSql)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.ibatis.reflection.DefaultReflectorFactory.findForClass(Class<?>),1,1,0,0,0,0,0,0,0,0,0,0,0,2
"org.apache.ibatis.session.SqlSessionFactoryBuilder.build(Reader,String,Properties)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.ibatis.session.defaults.DefaultSqlSessionFactory.openSessionFromDataSource(ExecutorType,TransactionIsolationLevel,boolean)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.ibatis.reflection.Reflector.getSignature(Method),1,1,0,0,1,0,0,0,0,0,0,0,1,2
"org.apache.ibatis.session.Configuration.newExecutor(Transaction,ExecutorType)",2,0,0,0,0,0,0,0,0,0,0,0,0,2
"org.apache.ibatis.builder.MapperBuilderAssistant.addMappedStatement(String,SqlSource,StatementType,SqlCommandType,Integer,Integer,String,Class<?>,String,Class<?>,ResultSetType,boolean,boolean,boolean,KeyGenerator,String,String,String,LanguageDriver,String)",2,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.ibatis.builder.xml.XMLStatementBuilder.parseStatementNode(),2,0,0,0,0,0,0,0,0,0,0,0,0,2
"org.apache.ibatis.reflection.Reflector.addGetMethod(String,Method)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.apache.ibatis.parsing.XPathParser.evalNode(Object,String)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.ibatis.type.TypeHandlerRegistry.getJdbcHandlerMap(Type),2,2,0,0,0,0,0,0,0,0,0,0,0,4
org.apache.ibatis.builder.xml.XMLConfigBuilder.mapperElement(XNode),1,2,0,0,0,0,0,1,0,0,0,0,1,3
"org.apache.ibatis.type.TypeHandlerRegistry.getTypeHandler(Type,JdbcType)",2,2,0,0,0,0,0,0,0,0,0,0,0,4
"org.apache.ibatis.reflection.Reflector.addUniqueMethods(Map<String,Method>,Method[])",0,3,0,0,0,0,1,0,0,0,0,0,1,3
"org.apache.ibatis.builder.SqlSourceBuilder.parse(String,Class<?>,Map<String,Object>)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.ibatis.reflection.Reflector.canAccessPrivateMethods(),0,1,0,0,0,0,0,0,0,0,0,0,0,1
"org.apache.ibatis.executor.loader.javassist.JavassistProxyFactory.crateProxy(Class<?>,MethodHandler,List<Class<?>>,List<Object>)",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"org.apache.ibatis.transaction.jdbc.JdbcTransactionFactory.newTransaction(DataSource,TransactionIsolationLevel,boolean)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.ibatis.builder.xml.XMLMapperBuilder.buildStatementFromContext(List<XNode>,String)",0,0,0,0,0,0,1,0,0,0,0,0,1,0
org.apache.ibatis.binding.MapperProxy.cachedMapperMethod(Method),1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.ibatis.parsing.XNode.parseAttributes(Node),1,0,0,0,0,1,0,0,0,0,0,0,1,1
"org.apache.ibatis.jdbc.ScriptRunner.handleLine(StringBuilder,String)",1,1,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.ibatis.io.ClassLoaderWrapper.getClassLoaders(ClassLoader),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.ibatis.scripting.xmltags.XMLScriptBuilder.initNodeHandlerMap(),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.ibatis.reflection.TypeParameterResolver.resolveType(Type,Type,Class<?>)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.apache.ibatis.parsing.PropertyParser.parse(String,Properties)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.ibatis.executor.resultset.DefaultResultSetHandler.getFirstResultSet(Statement),0,2,0,0,0,0,0,0,1,0,0,0,1,2
org.apache.ibatis.parsing.XNode.getBodyData(Node),1,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.apache.ibatis.builder.MapperBuilderAssistant.buildResultMapping(Class<?>,String,String,Class<?>,JdbcType,String,String,String,String,Class<?extendsTypeHandler<?>>,List<ResultFlag>,String,String,boolean)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.ibatis.scripting.xmltags.XMLScriptBuilder.parseDynamicTags(XNode),0,3,0,0,1,0,0,0,0,0,0,0,1,3
org.apache.ibatis.parsing.GenericTokenParser.parse(String),3,4,0,0,0,0,0,0,1,1,0,0,2,7
org.apache.ibatis.scripting.xmltags.DynamicSqlSource.getBoundSql(Object),0,0,0,0,0,0,1,0,0,0,0,0,1,0
"org.apache.ibatis.executor.loader.cglib.CglibProxyFactory.crateProxy(Class<?>,Callback,List<Class<?>>,List<Object>)",1,1,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.ibatis.reflection.Reflector.addGetMethods(Class<?>),0,2,0,0,0,0,1,0,0,0,0,0,1,2
org.apache.ibatis.session.SqlSessionFactoryBuilder.build(Configuration),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.ibatis.builder.xml.XMLConfigBuilder.settingsElement(Properties),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.ibatis.reflection.Reflector.resolveGetterConflicts(Map<String,List<Method>>)",0,3,0,0,0,0,1,1,0,0,0,0,2,3
org.apache.ibatis.builder.annotation.MapperAnnotationBuilder.loadXmlResource(),1,1,0,0,0,0,0,0,0,0,0,0,0,2
"org.apache.ibatis.session.Configuration.newStatementHandler(Executor,MappedStatement,Object,RowBounds,ResultHandler,BoundSql)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.ibatis.cache.CacheKey.update(Object),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.ibatis.executor.BaseExecutor.createCacheKey(MappedStatement,Object,RowBounds,BoundSql)",2,2,0,0,0,0,1,0,0,0,0,0,1,4
"org.apache.ibatis.builder.MapperBuilderAssistant.getStatementResultMaps(String,Class<?>,String)",1,0,0,0,0,0,0,1,0,0,0,0,1,1
org.apache.ibatis.reflection.property.PropertyNamer.methodToProperty(String),2,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.ibatis.builder.xml.XMLConfigBuilder.parseConfiguration(XNode),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.ibatis.builder.MapperBuilderAssistant.addResultMap(String,Class<?>,String,Discriminator,List<ResultMapping>,Boolean)",1,4,0,0,0,0,0,1,0,1,0,0,2,5
org.apache.ibatis.reflection.Reflector.addFields(Class<?>),1,5,0,0,0,0,1,0,0,0,0,0,1,6
org.apache.ibatis.reflection.Reflector.typeToClass(Type),2,1,0,0,0,0,0,0,0,0,0,0,0,3
"org.apache.ibatis.builder.MapperBuilderAssistant.applyCurrentNamespace(String,boolean)",2,3,0,0,0,0,0,0,0,0,0,0,0,5
org.apache.ibatis.session.Configuration.checkGloballyForDiscriminatedNestedResultMaps(ResultMap),1,3,0,0,0,0,0,1,0,0,0,0,1,4
"org.apache.ibatis.builder.xml.XMLMapperBuilder.resultMapElement(XNode,List<ResultMapping>)",0,2,0,0,0,0,1,0,0,0,0,0,1,2
"org.apache.ibatis.parsing.XNode.getStringAttribute(String,String)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.apache.ibatis.scripting.xmltags.XMLLanguageDriver.createParameterHandler(MappedStatement,Object,BoundSql)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.ibatis.builder.MapperBuilderAssistant.useNewCache(Class<?extendsCache>,Class<?extendsCache>,Long,Integer,boolean,boolean,Properties)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.ibatis.executor.resultset.DefaultResultSetHandler.getRowValue(ResultSetWrapper,ResultMap)",1,1,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.ibatis.parsing.XPathParser.createDocument(InputSource),0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.ibatis.executor.BaseExecutor.queryFromDatabase(MappedStatement,Object,RowBounds,ResultHandler,CacheKey,BoundSql)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.apache.ibatis.builder.xml.XMLIncludeTransformer.applyIncludes(Node,Properties,boolean)",1,2,0,0,0,2,0,0,0,1,0,0,3,3
org.apache.ibatis.reflection.Reflector.isValidPropertyName(String),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.ibatis.builder.xml.XMLConfigBuilder.environmentsElement(XNode),1,2,0,0,0,0,0,1,0,0,0,0,1,3
"org.apache.ibatis.scripting.xmltags.XMLLanguageDriver.createSqlSource(Configuration,XNode,Class<?>)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.ibatis.jdbc.ScriptRunner.lineIsComment(String),0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.ibatis.parsing.XNode.parseBody(Node),1,1,0,0,0,1,0,0,0,0,0,0,1,2
